,Backward,Brand,Category,Class,Class_Target,Forward,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
144,0.0,toyota,clotplus,111.37762342589286,1,1,13:15.5,180.60813935147,-5.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.3601873629222,45,-376,-133
145,0.0,toyota,clotplus,111.37762342589286,1,1,13:15.9,181.54200615835444,-10.200000000000003,-181.1,7.5,50.2,-195.9,-145.5,403.4513601414674,40,-377,-138
146,0.0,toyota,clotplus,111.37762342589286,1,1,13:16.3,181.38936021718584,-9.200000000000003,-181.1,4.5,50.2,-195.9,-145.5,404.58744419470065,41,-377,-141
147,0.0,toyota,clotplus,111.37762342589286,1,1,13:16.8,177.26900462291763,-4.200000000000003,-177.1,6.5,50.2,-195.9,-145.5,400.7068754089453,46,-373,-139
148,0.0,toyota,clotplus,111.37762342589286,1,1,13:17.2,180.63969663393482,-6.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.2492990648083,44,-376,-133
149,0.0,toyota,clotplus,111.37762342589286,1,1,13:17.6,181.59377742643053,-12.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,403.9467786726365,38,-377,-140
150,0.0,toyota,clotplus,111.37762342589286,1,1,13:18.0,179.34408270138158,-8.200000000000003,-179.1,4.5,50.2,-195.9,-145.5,402.8275065086792,42,-375,-141
151,0.0,toyota,clotplus,111.37762342589286,1,1,13:18.4,179.40094760061888,-4.200000000000003,-179.1,9.5,50.2,-195.9,-145.5,401.54327288599916,46,-375,-136
152,0.0,toyota,clotplus,111.37762342589286,1,1,13:18.9,181.82216586544115,-7.200000000000003,-181.1,14.5,50.2,-195.9,-145.5,401.42122514884534,43,-377,-131
153,0.0,toyota,clotplus,111.37762342589286,1,1,13:19.3,181.52933647209753,-11.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,404.04207701673846,39,-377,-140
154,0.0,toyota,clotplus,111.37762342589286,1,1,13:19.7,178.26469083921245,-6.200000000000003,-178.1,4.5,50.2,-195.9,-145.5,402.1106812806643,44,-374,-141
155,0.0,toyota,clotplus,111.37762342589286,1,1,13:20.1,180.5920817754754,-8.200000000000003,-180.1,10.5,50.2,-195.9,-145.5,401.7026263294777,42,-376,-135
156,0.0,toyota,clotplus,111.37762342589286,1,1,13:20.5,179.6716449526747,-12.200000000000003,-179.1,7.5,50.2,-195.9,-145.5,401.38883890810916,38,-375,-138
157,0.0,toyota,clotplus,111.37762342589286,1,1,13:21.0,180.2501040221614,-7.200000000000003,-180.1,1.5,50.2,-195.9,-145.5,404.9209799454703,43,-376,-144
158,0.0,toyota,clotplus,111.37762342589286,1,1,13:21.4,179.45668000941063,-4.200000000000003,-179.1,10.5,50.2,-195.9,-145.5,401.20568291089796,46,-375,-135
159,0.0,toyota,clotplus,111.37762342589286,1,1,13:21.8,181.8172159065252,-10.200000000000003,-181.1,12.5,50.2,-195.9,-145.5,401.7685901112729,40,-377,-133
160,0.0,toyota,clotplus,111.37762342589286,1,1,13:22.2,180.42255956503888,-10.200000000000003,-180.1,3.5,50.2,-195.9,-145.5,403.9059296420393,40,-376,-142
161,0.0,toyota,clotplus,111.37762342589286,1,1,13:22.7,179.37697734101775,-5.200000000000003,-179.1,8.5,50.2,-195.9,-145.5,401.76983460683056,45,-375,-137
162,0.0,toyota,clotplus,111.37762342589286,1,1,13:23.1,180.63969663393482,-6.200000000000003,-180.1,12.5,50.2,-195.9,-145.5,401.2492990648083,44,-376,-133
163,0.0,toyota,clotplus,111.37762342589286,1,1,13:23.5,181.56238597242546,-11.200000000000003,-181.1,6.5,50.2,-195.9,-145.5,403.69666830430987,39,-377,-139
164,0.0,toyota,clotplus,111.37762342589286,1,1,13:23.9,180.40371393072814,-8.200000000000003,-180.1,6.5,50.2,-195.9,-145.5,403.06451096567656,42,-376,-139
165,0.0,toyota,clotplus,111.37762342589286,1,1,13:24.3,180.284497392316,-3.200000000000003,-180.1,7.5,50.2,-195.9,-145.5,403.27286048034523,47,-376,-138
166,0.0,toyota,clotplus,111.37762342589286,1,1,13:24.8,180.82615961193224,-7.200000000000003,-180.1,14.5,50.2,-195.9,-145.5,400.48220934268727,43,-376,-131
167,0.0,toyota,clotplus,111.37762342589286,1,1,13:25.2,181.56238597242546,-11.200000000000003,-181.1,6.5,50.2,-195.9,-145.5,403.69666830430987,39,-377,-139
168,0.0,toyota,clotplus,111.37762342589286,1,1,13:25.6,175.30573293534925,-7.200000000000003,-175.1,-4.5,50.2,-195.9,-145.5,402.47981315837444,43,-371,-150
169,0.0,toyota,clotplus,111.37762342589286,1,1,13:26.0,182.70440607713869,-3.200000000000003,-182.1,14.5,50.2,-195.9,-145.5,402.80764640210094,47,-378,-131
170,0.0,toyota,clotplus,111.37762342589286,1,1,13:26.4,181.58606774750095,-10.200000000000003,-181.1,8.5,50.2,-195.9,-145.5,403.11040671260275,40,-377,-137
171,0.0,toyota,clotplus,111.37762342589286,1,1,13:26.9,181.3193315672656,-8.200000000000003,-181.1,3.5,50.2,-195.9,-145.5,405.0395042461908,42,-377,-142
172,0.0,toyota,clotplus,111.37762342589286,1,1,13:27.3,182.3757111021092,-3.200000000000003,-182.1,9.5,50.2,-195.9,-145.5,404.46137021970344,47,-378,-136
173,0.0,toyota,clotplus,111.37762342589286,1,1,13:27.7,182.74162087493914,-7.200000000000003,-182.1,13.5,50.2,-195.9,-145.5,402.6872235370772,43,-378,-132
174,0.0,toyota,clotplus,111.37762342589286,1,1,13:28.1,180.4724355684269,-10.200000000000003,-180.1,5.5,50.2,-195.9,-145.5,403.2071427938746,40,-376,-140
175,0.0,toyota,clotplus,111.37762342589286,1,1,13:28.6,180.2240272549695,-6.200000000000003,-180.1,2.5,50.2,-195.9,-145.5,404.6739428231079,44,-376,-143
176,0.0,toyota,clotplus,111.37762342589286,1,1,13:29.0,181.3976295324721,-4.200000000000003,-181.1,9.5,50.2,-195.9,-145.5,403.4117003756832,46,-377,-136
177,0.0,toyota,clotplus,111.37762342589286,1,1,13:29.4,180.50567858103523,-10.200000000000003,-180.1,6.5,50.2,-195.9,-145.5,402.86101821844215,40,-376,-139
178,0.0,toyota,clotplus,111.37762342589286,1,1,13:29.8,181.47038325853615,-10.200000000000003,-181.1,5.5,50.2,-195.9,-145.5,404.1398272875367,40,-377,-140
179,0.0,toyota,clotplus,111.37762342589286,1,1,13:30.2,181.55908129311516,-3.200000000000003,-181.1,12.5,50.2,-195.9,-145.5,402.5257755721986,47,-377,-133
180,0.0,toyota,clotplus,111.37762342589286,1,1,13:30.7,193.2363837376388,-4.200000000000003,-192.1,20.5,50.2,-195.9,-145.5,410.22554771735025,46,-388,-125
181,0.0,toyota,clotplus,111.37762342589286,1,1,13:31.1,196.14662882649804,-8.200000000000003,-195.1,18.5,50.2,-195.9,-145.5,413.2481094935584,42,-391,-127
182,0.0,toyota,clotplus,111.37762342589286,1,1,13:31.5,189.83229440745848,-8.200000000000003,-189.1,14.5,50.2,-195.9,-145.5,408.8398219351926,42,-385,-131
183,0.0,toyota,clotplus,111.37762342589286,1,1,13:31.9,189.3713283472448,-4.200000000000003,-188.1,21.5,50.2,-195.9,-145.5,406.13790761267285,46,-384,-124
184,0.0,toyota,clotplus,111.37762342589286,1,1,13:32.3,189.3317194766899,-9.200000000000003,-188.1,19.5,50.2,-195.9,-145.5,406.21792181044896,41,-384,-126
185,0.0,toyota,clotplus,111.37762342589286,1,1,13:32.8,189.84177622430738,-12.200000000000003,-189.1,11.5,50.2,-195.9,-145.5,409.42032191868543,38,-385,-134
186,0.0,toyota,clotplus,111.37762342589286,1,1,13:33.2,187.43132075509683,-7.200000000000003,-187.1,8.5,50.2,-195.9,-145.5,409.03178360611537,43,-383,-137
187,0.0,toyota,clotplus,111.37762342589286,1,1,13:33.6,189.31534538964348,-6.200000000000003,-188.1,20.5,50.2,-195.9,-145.5,406.2228452463007,44,-384,-125
188,0.0,toyota,clotplus,111.37762342589286,1,1,13:34.0,191.2932304081877,-12.200000000000003,-190.1,17.5,50.2,-195.9,-145.5,408.44093820282023,38,-386,-128
189,0.0,toyota,clotplus,111.37762342589286,1,1,13:34.5,190.2243412394954,-5.200000000000003,-190.1,-4.5,50.2,-195.9,-145.5,416.5585192983094,45,-386,-150
190,0.0,toyota,clotplus,111.37762342589286,1,1,13:34.9,202.15414910409334,-2.200000000000003,-201.1,-20.5,50.2,-195.9,-145.5,432.976904695851,48,-397,-166
191,0.0,toyota,clotplus,111.37762342589286,1,1,13:35.3,222.75524685178573,-52.2,-214.1,-32.5,50.2,-195.9,-145.5,446.9765094498815,-2,-410,-178
192,0.0,toyota,clotplus,111.37762342589286,1,1,13:35.7,166.31626498932687,-8.200000000000003,-163.1,31.5,50.2,-195.9,-145.5,379.0,42,-359,-114
193,0.0,toyota,clotplus,222.75524685178573,2,1,13:36.1,103.81088574903886,-58.2,-81.1,-28.5,50.2,-195.9,-145.5,327.2139972556186,-8,-277,-174
194,0.0,toyota,clotplus,222.75524685178573,2,1,13:36.6,58.98728676587863,-52.2,-27.099999999999994,4.5,50.2,-195.9,-145.5,263.8446512628217,-2,-223,-141
195,0.0,toyota,clotplus,0.0,0,1,13:37.0,35.466885964234294,-8.200000000000003,-22.099999999999994,26.5,50.2,-195.9,-145.5,251.890849377265,42,-218,-119
196,0.0,toyota,clotplus,0.0,0,1,13:37.4,15.719414747375293,1.7999999999999972,-13.099999999999994,8.5,50.2,-195.9,-145.5,255.25281585126538,52,-209,-137
197,0.0,toyota,clotplus,0.0,0,1,13:37.8,15.934239862635426,7.799999999999997,-9.099999999999994,10.5,50.2,-195.9,-145.5,252.2181595365409,58,-205,-135
198,0.0,toyota,clotplus,0.0,0,1,13:38.2,13.019216566291533,3.799999999999997,-9.099999999999994,8.5,50.2,-195.9,-145.5,252.4083992263332,54,-205,-137
199,0.0,toyota,clotplus,0.0,0,1,13:38.7,6.236986451805065,-1.2000000000000028,-6.099999999999994,0.5,50.2,-195.9,-145.5,253.43638254994093,49,-202,-145
200,0.0,toyota,clotplus,0.0,0,1,13:39.1,7.422937423958251,1.7999999999999972,-3.0999999999999943,-6.5,50.2,-195.9,-145.5,255.75183283800723,52,-199,-152
201,0.0,toyota,clotplus,0.0,0,1,13:39.5,7.436396977031277,4.799999999999997,-5.099999999999994,2.5,50.2,-195.9,-145.5,252.73503912200223,55,-201,-143
202,0.0,toyota,clotplus,0.0,0,1,13:39.9,4.370354676682426,-0.20000000000000284,-4.099999999999994,-1.5,50.2,-195.9,-145.5,253.1975513309716,50,-200,-147
203,0.0,toyota,clotplus,0.0,0,1,13:40.4,7.77817459305202,-1.2000000000000028,-4.099999999999994,-6.5,50.2,-195.9,-145.5,255.9394459632981,49,-200,-152
204,0.0,toyota,clotplus,0.0,0,1,13:40.8,6.024948132556823,3.799999999999997,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,254.39732702998276,54,-199,-149
205,0.0,toyota,clotplus,0.0,0,1,13:41.2,4.301162633521309,2.799999999999997,-2.0999999999999943,2.5,50.2,-195.9,-145.5,249.92398844448687,53,-198,-143
206,0.0,toyota,clotplus,0.0,0,1,13:41.6,5.167204273105523,-2.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1916270337548,48,-199,-149
207,0.0,toyota,clotplus,0.0,0,1,13:42.0,5.0299105359837135,0.7999999999999972,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.58430550804994,51,-198,-150
208,0.0,toyota,clotplus,0.0,0,1,13:42.5,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144
209,0.0,toyota,clotplus,0.0,0,1,13:42.9,3.271085446759222,-0.20000000000000284,-2.0999999999999943,2.5,50.2,-195.9,-145.5,249.3050340446418,50,-198,-143
210,0.0,toyota,clotplus,0.0,0,1,13:43.3,9.59687449120806,-3.200000000000003,-3.0999999999999943,-8.5,50.2,-195.9,-145.5,255.9804680048851,47,-199,-154
211,0.0,toyota,clotplus,0.0,0,1,13:43.7,3.271085446759222,1.7999999999999972,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.82732179015048,52,-197,-148
212,0.0,toyota,clotplus,0.0,0,1,13:44.1,3.807886552931949,2.799999999999997,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,252.2340183242538,53,-198,-147
213,0.0,toyota,clotplus,0.0,0,1,13:44.6,6.877499545619758,-3.200000000000003,-4.099999999999994,-4.5,50.2,-195.9,-145.5,254.37963754986365,47,-200,-150
214,0.0,toyota,clotplus,0.0,0,1,13:45.0,4.460941604639088,1.7999999999999972,-2.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1975513309716,52,-198,-149
215,0.0,toyota,clotplus,0.0,0,1,13:45.4,3.478505426185215,-1.2000000000000028,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,252.00992043965255,49,-198,-148
216,0.0,toyota,clotplus,0.0,0,1,13:45.8,9.027735042633893,-2.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.3898979991182,48,-198,-154
217,0.0,toyota,clotplus,0.0,0,1,13:46.3,4.370354676682426,3.799999999999997,-2.0999999999999943,-0.5,50.2,-195.9,-145.5,251.86504322751898,54,-198,-146
218,0.0,toyota,clotplus,0.0,0,1,13:46.7,5.128352561983228,1.7999999999999972,-4.099999999999994,2.5,50.2,-195.9,-145.5,251.30260643296162,52,-200,-143
219,0.0,toyota,clotplus,0.0,0,1,13:47.1,4.701063709417261,-3.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,251.8312927338459,47,-199,-147
220,0.0,toyota,clotplus,0.0,0,1,13:47.5,6.3166446789415,-0.20000000000000284,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.75870937025883,50,-199,-151
221,0.0,toyota,clotplus,0.0,0,1,13:47.9,6.024948132556823,3.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.36173829081793,54,-199,-142
222,0.0,toyota,clotplus,0.0,0,1,13:48.4,1.7029386365926384,-1.2000000000000028,-1.0999999999999943,0.5,50.2,-195.9,-145.5,249.4694370058184,49,-197,-145
223,0.0,toyota,clotplus,0.0,0,1,13:48.8,6.877499545619758,0.7999999999999972,-2.0999999999999943,-6.5,50.2,-195.9,-145.5,254.77244748991205,51,-198,-152
224,0.0,toyota,clotplus,0.0,0,1,13:49.2,5.009990019950135,3.799999999999997,-2.0999999999999943,2.5,50.2,-195.9,-145.5,250.13796193301008,54,-198,-143
225,0.0,toyota,clotplus,0.0,0,1,13:49.6,4.086563348340507,-2.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,252.01984048879962,48,-199,-147
226,0.0,toyota,clotplus,0.0,0,1,13:50.1,9.027735042633893,-2.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.3898979991182,48,-198,-154
227,0.0,toyota,clotplus,0.0,0,1,13:50.5,4.8682645778552285,2.799999999999997,-3.0999999999999943,2.5,50.2,-195.9,-145.5,250.7169719025818,53,-199,-143
228,0.0,toyota,clotplus,0.0,0,1,13:50.9,3.3911649915626323,-2.200000000000003,-2.0999999999999943,1.5,50.2,-195.9,-145.5,249.48747463550148,48,-198,-144
229,0.0,toyota,clotplus,0.0,0,1,13:51.3,6.284902544988266,-2.200000000000003,-2.0999999999999943,-5.5,50.2,-195.9,-145.5,253.59219230883272,48,-198,-151
230,0.0,toyota,clotplus,0.0,0,1,13:51.7,4.20713679359252,2.799999999999997,-3.0999999999999943,-0.5,50.2,-195.9,-145.5,252.44009190300974,53,-199,-146
231,0.0,toyota,clotplus,0.0,0,1,13:52.2,5.6833088953531234,1.7999999999999972,-4.099999999999994,3.5,50.2,-195.9,-145.5,250.73491978581683,52,-200,-142
232,0.0,toyota,clotplus,0.0,0,1,13:52.6,6.3324560795950235,-3.200000000000003,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.5941639707034,47,-199,-150
233,0.0,toyota,clotplus,0.0,0,1,13:53.0,8.757853618324525,-0.20000000000000284,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.77333715616254,50,-198,-154
234,0.0,toyota,clotplus,0.0,0,1,13:53.4,5.128352561983228,3.799999999999997,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,253.2311197305734,54,-199,-147
235,0.0,toyota,clotplus,0.0,0,1,13:53.9,3.449637662132063,-0.20000000000000284,-3.0999999999999943,1.5,50.2,-195.9,-145.5,250.67309388923255,50,-199,-144
236,0.0,toyota,clotplus,0.0,0,1,13:54.3,9.322016949137133,-3.200000000000003,-2.0999999999999943,-8.5,50.2,-195.9,-145.5,255.2038400965001,47,-198,-154
237,0.0,toyota,clotplus,0.0,0,1,13:54.7,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150
238,0.0,toyota,clotplus,0.0,0,1,13:55.1,7.328028384224504,-3.200000000000003,-1.0999999999999943,-6.5,50.2,-195.9,-145.5,253.2232216839522,47,-197,-152
239,0.0,toyota,clotplus,0.0,0,1,13:55.5,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150
240,0.0,toyota,clotplus,0.0,0,1,13:56.0,3.807886552931949,2.799999999999997,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,252.2340183242538,53,-198,-147
241,0.0,toyota,clotplus,0.0,0,1,13:56.4,4.086563348340507,-2.200000000000003,-3.0999999999999943,-1.5,50.2,-195.9,-145.5,252.01984048879962,48,-199,-147
242,0.0,toyota,clotplus,0.0,0,1,13:56.8,4.785394445602159,-1.2000000000000028,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.4083992263332,49,-197,-150
243,0.0,toyota,clotplus,0.0,0,1,13:57.2,4.230839160261232,3.799999999999997,-1.0999999999999943,-1.5,50.2,-195.9,-145.5,251.6624723712298,54,-197,-147
244,0.0,toyota,clotplus,0.0,0,1,13:57.6,5.6833088953531234,1.7999999999999972,-4.099999999999994,3.5,50.2,-195.9,-145.5,250.73491978581683,52,-200,-142
245,0.0,toyota,clotplus,0.0,0,1,13:58.1,5.6302753041037,-3.200000000000003,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.02777624698433,47,-197,-150
246,0.0,toyota,clotplus,0.0,0,1,13:58.5,6.595452979136459,-0.20000000000000284,-1.0999999999999943,-6.5,50.2,-195.9,-145.5,253.7971631047124,50,-197,-152
247,0.0,toyota,clotplus,0.0,0,1,13:58.9,5.128352561983228,3.799999999999997,-3.0999999999999943,1.5,50.2,-195.9,-145.5,251.501491049258,54,-199,-144
248,0.0,toyota,clotplus,0.0,0,1,13:59.3,4.527692569068704,-1.2000000000000028,-4.099999999999994,1.5,50.2,-195.9,-145.5,251.27077028576164,49,-200,-144
249,0.0,toyota,clotplus,0.0,0,1,13:59.8,9.126883367283707,-3.200000000000003,-4.099999999999994,-7.5,50.2,-195.9,-145.5,256.1601061836132,47,-200,-153
250,0.0,toyota,clotplus,0.0,0,1,14:00.2,5.412947441089741,2.799999999999997,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,253.2153233909828,53,-197,-150
251,0.0,toyota,clotplus,0.0,0,1,14:00.6,3.271085446759222,1.7999999999999972,-1.0999999999999943,2.5,50.2,-195.9,-145.5,248.9216744279212,52,-197,-143
252,0.0,toyota,clotplus,0.0,0,1,14:01.0,3.5071355833500366,-2.200000000000003,-1.0999999999999943,-2.5,50.2,-195.9,-145.5,251.03187048659777,48,-197,-148
253,0.0,toyota,clotplus,0.0,0,1,14:01.4,4.969909455915669,-0.20000000000000284,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.3850824338323,50,-198,-150
254,0.0,toyota,clotplus,0.0,0,1,14:01.9,4.370354676682426,3.799999999999997,-2.0999999999999943,0.5,50.2,-195.9,-145.5,251.2866888635369,54,-198,-145
255,0.0,toyota,clotplus,0.0,0,1,14:02.3,2.1679483388678746,-0.20000000000000284,-2.0999999999999943,-0.5,50.2,-195.9,-145.5,251.0378457523885,50,-198,-146
256,0.0,toyota,clotplus,0.0,0,1,14:02.7,6.284902544988266,-4.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,252.82009413810445,46,-199,-149
257,0.0,toyota,clotplus,0.0,0,1,14:03.1,5.282045058497699,1.7999999999999972,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.78731252763603,52,-198,-150
258,0.0,toyota,clotplus,0.0,0,1,14:03.5,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144
259,0.0,toyota,clotplus,0.0,0,1,14:04.0,4.301162633521309,-1.2000000000000028,-4.099999999999994,0.5,50.2,-195.9,-145.5,251.84519054371478,49,-200,-145
260,0.0,toyota,clotplus,0.0,0,1,14:04.4,4.785394445602159,-1.2000000000000028,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.4083992263332,49,-197,-150
261,0.0,toyota,clotplus,0.0,0,1,14:04.8,5.44977063737548,2.799999999999997,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,254.18693908224316,53,-199,-149
262,0.0,toyota,clotplus,0.0,0,1,14:05.2,5.753259945457006,1.7999999999999972,-3.0999999999999943,4.5,50.2,-195.9,-145.5,249.37120924437127,52,-199,-141
263,0.0,toyota,clotplus,0.0,0,1,14:05.7,5.167204273105523,-2.200000000000003,-3.0999999999999943,-3.5,50.2,-195.9,-145.5,253.1916270337548,48,-199,-149
264,0.0,toyota,clotplus,0.0,0,1,14:06.1,7.204165461731148,-0.20000000000000284,-3.0999999999999943,-6.5,50.2,-195.9,-145.5,255.35269726399994,50,-199,-152
265,0.0,toyota,clotplus,0.0,0,1,14:06.5,5.147815070493496,4.799999999999997,-1.0999999999999943,-1.5,50.2,-195.9,-145.5,251.87893917515217,55,-197,-147
266,0.0,toyota,clotplus,0.0,0,1,14:06.9,3.9874804074753727,-0.20000000000000284,-3.0999999999999943,2.5,50.2,-195.9,-145.5,250.099980007996,50,-199,-143
267,0.0,toyota,clotplus,0.0,0,1,14:07.3,6.700746227100381,-3.200000000000003,-2.0999999999999943,-5.5,50.2,-195.9,-145.5,253.40481447675774,47,-198,-151
268,0.0,toyota,clotplus,0.0,0,1,14:07.8,5.522680508593626,0.7999999999999972,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,254.3658782148266,51,-199,-150
269,0.0,toyota,clotplus,0.0,0,1,14:08.2,6.024948132556823,3.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.36173829081793,54,-199,-142
270,0.0,toyota,clotplus,0.0,0,1,14:08.6,3.3911649915626323,-2.200000000000003,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,251.23096942853203,48,-198,-147
271,0.0,toyota,clotplus,0.0,0,1,14:09.0,6.426507605223849,-1.2000000000000028,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.56433371546768,49,-199,-151
272,0.0,toyota,clotplus,0.0,0,1,14:09.4,5.009990019950135,3.799999999999997,-2.0999999999999943,-2.5,50.2,-195.9,-145.5,253.02964253225352,54,-198,-148
273,0.0,toyota,clotplus,0.0,0,1,14:09.9,5.44977063737548,2.799999999999997,-3.0999999999999943,3.5,50.2,-195.9,-145.5,250.14795621791515,53,-199,-142
274,0.0,toyota,clotplus,0.0,0,1,14:10.3,5.6302753041037,-3.200000000000003,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,252.02777624698433,47,-197,-150
275,0.0,toyota,clotplus,0.0,0,1,14:10.7,6.935416353759879,-1.2000000000000028,-2.0999999999999943,-6.5,50.2,-195.9,-145.5,254.37963754986365,49,-198,-152
276,0.0,toyota,clotplus,0.0,0,1,14:11.1,4.20713679359252,2.799999999999997,-3.0999999999999943,0.5,50.2,-195.9,-145.5,251.863058029557,53,-199,-145
277,0.0,toyota,clotplus,0.0,0,1,14:11.6,3.240370349203924,0.7999999999999972,-3.0999999999999943,0.5,50.2,-195.9,-145.5,251.44979618206096,51,-199,-145
278,0.0,toyota,clotplus,0.0,0,1,14:12.0,7.078135347674554,-3.200000000000003,-3.0999999999999943,-5.5,50.2,-195.9,-145.5,254.18693908224316,47,-199,-151
279,0.0,toyota,clotplus,0.0,0,1,14:12.4,5.700877125495686,2.799999999999997,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.99409441953566,53,-198,-150
280,0.0,toyota,clotplus,0.0,0,1,14:12.8,3.9115214431215857,2.799999999999997,-1.0999999999999943,2.5,50.2,-195.9,-145.5,249.1324948696978,53,-197,-143
281,0.0,toyota,clotplus,0.0,0,1,14:13.2,5.108815909777919,-3.200000000000003,-3.0999999999999943,-2.5,50.2,-195.9,-145.5,252.4163227685563,47,-199,-148
282,0.0,toyota,clotplus,0.0,0,1,14:13.7,7.5960516059331775,-1.2000000000000028,-0.09999999999999432,-7.5,50.2,-195.9,-145.5,253.4284909002932,49,-196,-153
283,0.0,toyota,clotplus,0.0,0,1,14:14.1,5.412947441089741,2.799999999999997,-1.0999999999999943,-4.5,50.2,-195.9,-145.5,253.2153233909828,53,-197,-150
284,0.0,toyota,clotplus,0.0,0,1,14:14.5,2.701851217221254,0.7999999999999972,-2.0999999999999943,-1.5,50.2,-195.9,-145.5,251.82136525719974,51,-198,-147
285,0.0,toyota,clotplus,0.0,0,1,14:14.9,6.3324560795950235,-3.200000000000003,-3.0999999999999943,-4.5,50.2,-195.9,-145.5,253.5941639707034,47,-199,-150
286,0.0,toyota,clotplus,0.0,0,1,14:15.3,4.969909455915669,-0.20000000000000284,-2.0999999999999943,-4.5,50.2,-195.9,-145.5,253.3850824338323,50,-198,-150
287,0.0,toyota,clotplus,0.0,0,1,14:15.8,4.593473631142336,3.799999999999997,-2.0999999999999943,1.5,50.2,-195.9,-145.5,250.71098898931416,54,-198,-144
