,Backward,Brand,Category,Class,Class_Target,Forward,Sideway,time,Mag_CarLen,Mag_CarX,Mag_CarY,Mag_CarZ,Mag_EnvX,Mag_EnvY,Mag_EnvZ,Mag_Len,Mag_X,Mag_Y,Mag_Z
0,1,toyota,tercel,0.0,0,0.0,0.0,14:19.6,9.350935782048786,-2.6000000000000227,1.8000000000000114,-8.800000000000011,459.6,-296.8,-172.2,573.2669535216555,457,-295,-181
1,1,toyota,tercel,0.0,0,0.0,0.0,14:20.0,2.6907248094147156,2.3999999999999773,-1.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,576.0486090600341,462,-298,-172
2,1,toyota,tercel,0.0,0,0.0,0.0,14:20.4,5.799999999999995,2.3999999999999773,4.800000000000012,2.1999999999999886,459.6,-296.8,-172.2,572.3705093730807,462,-292,-170
3,1,toyota,tercel,0.0,0,0.0,0.0,14:20.8,10.669582934679331,-2.6000000000000227,6.800000000000012,-7.800000000000012,459.6,-296.8,-172.2,570.3937236681344,457,-290,-180
4,1,toyota,tercel,0.0,0,0.0,0.0,14:21.2,3.583294573433783,0.3999999999999773,-2.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,575.8697769461427,460,-299,-175
5,1,toyota,tercel,0.0,0,0.0,0.0,14:21.7,6.590902821313608,3.3999999999999773,-2.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,575.8984285444786,463,-299,-167
6,1,toyota,tercel,0.0,0,0.0,0.0,14:22.1,4.29418211071678,-2.6000000000000227,-1.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,571.1514685265198,457,-298,-169
7,1,toyota,tercel,0.0,0,0.0,0.0,14:22.5,4.71593044902066,-3.6000000000000227,-1.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,572.1581949076673,456,-298,-175
8,1,toyota,tercel,0.0,0,0.0,0.0,14:22.9,6.135144660071164,2.3999999999999773,-2.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,575.0947747980327,462,-299,-167
9,1,toyota,tercel,0.0,0,0.0,0.0,14:23.4,6.988562083862443,0.3999999999999773,-3.1999999999999886,6.199999999999988,459.6,-296.8,-172.2,573.7211866403401,460,-300,-166
10,1,toyota,tercel,0.0,0,0.0,0.0,14:23.8,5.607138307550486,-4.600000000000024,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,571.4971565983509,455,-300,-172
11,1,toyota,tercel,0.0,0,0.0,0.0,14:24.2,3.1685959035509605,1.3999999999999773,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,576.3662030341474,461,-299,-174
12,1,toyota,tercel,0.0,0,0.0,0.0,14:24.6,7.863841300534978,2.3999999999999773,-4.199999999999989,6.199999999999988,459.6,-296.8,-172.2,575.8480702407538,462,-301,-166
13,1,toyota,tercel,0.0,0,0.0,0.0,14:25.0,5.219195340279953,-2.6000000000000227,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,572.1975183448458,457,-300,-169
14,1,toyota,tercel,0.0,0,0.0,0.0,14:25.5,5.88557558782488,-4.600000000000024,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.1022635858034,455,-300,-174
15,1,toyota,tercel,0.0,0,0.0,0.0,14:25.9,4.565084884205307,2.3999999999999773,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,576.4928447084144,462,-300,-170
16,1,toyota,tercel,0.0,0,0.0,0.0,14:26.3,4.543126676640202,0.3999999999999773,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,574.5963800790952,460,-300,-169
17,1,toyota,tercel,0.0,0,0.0,0.0,14:26.7,5.003998401278727,-2.6000000000000227,-4.199999999999989,-0.8000000000000114,459.6,-296.8,-172.2,573.9154990066046,457,-301,-173
18,1,toyota,tercel,0.0,0,0.0,0.0,14:27.1,4.431703961232049,1.3999999999999773,-4.199999999999989,0.19999999999998866,459.6,-296.8,-172.2,576.8067267291532,461,-301,-172
19,1,toyota,tercel,0.0,0,0.0,0.0,14:27.6,9.14549069213892,3.3999999999999773,-2.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,575.0356510686968,463,-299,-164
20,1,toyota,tercel,0.0,0,0.0,0.0,14:28.0,3.1048349392520147,-2.6000000000000227,-1.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,571.7464472998498,457,-298,-171
21,1,toyota,tercel,0.0,0,0.0,0.0,14:28.4,4.673328578219182,-1.6000000000000227,-2.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,574.5789762948173,458,-299,-176
22,1,toyota,tercel,0.0,0,0.0,0.0,14:28.8,5.161395160225549,3.3999999999999773,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,577.2945522001745,463,-300,-170
23,1,toyota,tercel,0.0,0,0.0,0.0,14:29.3,5.51724568965348,-1.6000000000000227,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,572.7023659807946,458,-300,-168
24,1,toyota,tercel,0.0,0,0.0,0.0,14:29.7,6.770524351924318,-4.600000000000024,-3.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,572.7137155682584,455,-300,-176
25,1,toyota,tercel,0.0,0,0.0,0.0,14:30.1,3.693237062523871,0.3999999999999773,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,576.086799015565,460,-300,-174
26,1,toyota,tercel,0.0,0,0.0,0.0,14:30.5,6.26418390534631,1.3999999999999773,-3.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,574.8130130746868,461,-300,-167
27,1,toyota,tercel,0.0,0,0.0,0.0,14:30.9,5.23832034148353,-4.600000000000024,-2.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,570.6724104072317,455,-299,-171
28,1,toyota,tercel,0.0,0,0.0,0.0,14:31.4,5.295280917949494,-1.6000000000000227,-4.199999999999989,-2.800000000000012,459.6,-296.8,-172.2,575.317303755067,458,-301,-175
29,1,toyota,tercel,0.0,0,0.0,0.0,14:31.8,4.943682837723289,1.3999999999999773,-2.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,574.5833272903069,461,-299,-168
30,1,toyota,tercel,0.0,0,0.0,0.0,14:32.2,4.673328578219168,-2.6000000000000227,-2.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,571.6738580694415,457,-299,-169
31,1,toyota,tercel,0.0,0,0.0,0.0,14:32.6,6.118823416311362,-3.6000000000000227,-1.1999999999999886,-4.800000000000012,459.6,-296.8,-172.2,572.7730789763079,456,-298,-177
32,1,toyota,tercel,0.0,0,0.0,0.0,14:33.0,2.7276363393971543,1.3999999999999773,-2.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,576.0651004877834,461,-299,-173
33,1,toyota,tercel,0.0,0,0.0,0.0,14:33.5,6.26418390534631,1.3999999999999773,-3.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,574.8130130746868,461,-300,-167
34,1,toyota,tercel,0.0,0,0.0,0.0,14:33.9,5.660388679233977,-4.600000000000024,-3.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,571.7989157037638,455,-300,-173
35,1,toyota,tercel,0.0,0,0.0,0.0,14:34.3,5.607138307550486,-2.6000000000000227,-3.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,574.303926505818,457,-300,-176
36,1,toyota,tercel,0.0,0,0.0,0.0,14:34.7,7.102112361825858,2.3999999999999773,-4.199999999999989,5.199999999999988,459.6,-296.8,-172.2,576.137136452772,462,-301,-167
37,1,toyota,tercel,0.0,0,0.0,0.0,14:35.2,7.172168430816437,-2.6000000000000227,-4.199999999999989,5.199999999999988,459.6,-296.8,-172.2,572.1354734676045,457,-301,-167
38,1,toyota,tercel,0.0,0,0.0,0.0,14:35.6,6.3592452382338776,-4.600000000000024,-2.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,572.190527709084,455,-299,-176
39,1,toyota,tercel,0.0,0,0.0,0.0,14:36.0,4.758150901348111,0.3999999999999773,-4.199999999999989,2.1999999999999886,459.6,-296.8,-172.2,575.4137641732252,460,-301,-170
40,1,toyota,tercel,0.0,0,0.0,0.0,14:36.4,5.3516352641038445,0.3999999999999773,-1.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,572.9685855262921,460,-298,-167
41,1,toyota,tercel,0.0,0,0.0,0.0,14:36.8,5.40740233383833,-4.600000000000024,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,571.5785160413221,455,-299,-174
42,1,toyota,tercel,0.0,0,0.0,0.0,14:37.3,3.3823069050575714,-2.6000000000000227,-1.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.650853487533,457,-298,-174
43,1,toyota,tercel,0.0,0,0.0,0.0,14:37.7,4.176122603564195,2.3999999999999773,-1.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,575.1599777453226,462,-298,-169
44,1,toyota,tercel,0.0,0,0.0,0.0,14:38.1,6.311893535223792,-1.6000000000000227,-3.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,572.4098182246703,458,-300,-167
45,1,toyota,tercel,0.0,0,0.0,0.0,14:38.5,6.280127387243043,-4.600000000000024,-4.199999999999989,-0.8000000000000114,459.6,-296.8,-172.2,572.3242088187429,455,-301,-173
46,1,toyota,tercel,0.0,0,0.0,0.0,14:38.9,4.543126676640202,0.3999999999999773,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,574.5963800790952,460,-300,-169
47,1,toyota,tercel,0.0,0,0.0,0.0,14:39.4,7.901898506055343,2.3999999999999773,-2.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,574.5171886027432,462,-299,-165
48,1,toyota,tercel,0.0,0,0.0,0.0,14:39.8,4.8207883172775885,-3.6000000000000227,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,572.2936309273414,456,-300,-172
49,1,toyota,tercel,0.0,0,0.0,0.0,14:40.2,3.583294573433783,-1.6000000000000227,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,573.8884909109087,458,-300,-172
50,1,toyota,tercel,0.0,0,0.0,0.0,14:40.6,5.799999999999976,2.3999999999999773,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,575.9062423693634,462,-300,-168
51,1,toyota,tercel,0.0,0,0.0,0.0,14:41.0,6.636264009214817,-2.6000000000000227,-3.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,571.610006910306,457,-300,-167
52,1,toyota,tercel,0.0,0,0.0,0.0,14:41.5,6.086049621881198,-4.600000000000024,-1.1999999999999886,-3.8000000000000114,459.6,-296.8,-172.2,571.6686102979592,455,-298,-176
53,1,toyota,tercel,0.0,0,0.0,0.0,14:41.9,4.565084884205307,2.3999999999999773,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,576.4928447084144,462,-300,-170
54,1,toyota,tercel,0.0,0,0.0,0.0,14:42.3,7.889233169326391,0.3999999999999773,-3.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,573.4326464372255,460,-300,-165
55,1,toyota,tercel,0.0,0,0.0,0.0,14:42.7,5.660388679233977,-4.600000000000024,-3.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,571.7989157037638,455,-300,-173
56,1,toyota,tercel,0.0,0,0.0,0.0,14:43.2,3.261901286060028,-1.6000000000000227,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,573.9695113854045,458,-299,-174
57,1,toyota,tercel,0.0,0,0.0,0.0,14:43.6,8.23650411278958,2.3999999999999773,-3.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,575.0382595966985,462,-300,-165
58,1,toyota,tercel,0.0,0,0.0,0.0,14:44.0,5.219195340279953,-2.6000000000000227,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,572.1975183448458,457,-300,-169
59,1,toyota,tercel,0.0,0,0.0,0.0,14:44.4,5.7306195127577695,-4.600000000000024,-3.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,571.1969887875811,455,-300,-171
60,1,toyota,tercel,0.0,0,0.0,0.0,14:44.8,3.9293765408776737,2.3999999999999773,-2.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,575.9730896491607,462,-299,-170
61,1,toyota,tercel,0.0,0,0.0,0.0,14:45.3,7.32393336944021,-0.6000000000000227,-1.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,571.5855141621417,459,-298,-165
62,1,toyota,tercel,0.0,0,0.0,0.0,14:45.7,5.102940328869245,-4.600000000000024,-2.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,570.9728539957043,455,-299,-172
63,1,toyota,tercel,0.0,0,0.0,0.0,14:46.1,2.2891046284519136,-0.6000000000000227,-2.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,574.1654813727484,459,-299,-172
64,1,toyota,tercel,0.0,0,0.0,0.0,14:46.5,7.0028565600046155,2.3999999999999773,-2.1999999999999886,6.199999999999988,459.6,-296.8,-172.2,574.8051843885893,462,-299,-166
65,1,toyota,tercel,0.0,0,0.0,0.0,14:46.9,5.885575587824861,-2.6000000000000227,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,571.9029637971812,457,-300,-168
66,1,toyota,tercel,0.0,0,0.0,0.0,14:47.4,5.5713553108736615,-3.6000000000000227,-3.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,573.2024075315803,456,-300,-175
67,1,toyota,tercel,0.0,0,0.0,0.0,14:47.8,5.462600113499044,1.3999999999999773,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,575.1043383595711,461,-300,-168
68,1,toyota,tercel,0.0,0,0.0,0.0,14:48.2,7.073895673530952,-2.6000000000000227,-2.1999999999999886,6.199999999999988,459.6,-296.8,-172.2,570.7941835723276,457,-299,-166
69,1,toyota,tercel,0.0,0,0.0,0.0,14:48.6,5.88557558782488,-4.600000000000024,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.1022635858034,455,-300,-174
70,1,toyota,tercel,0.0,0,0.0,0.0,14:49.1,3.903844259188609,0.3999999999999773,-3.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,574.8912940721924,460,-300,-170
71,1,toyota,tercel,0.0,0,0.0,0.0,14:49.5,9.748846085563136,0.3999999999999773,-3.1999999999999886,9.199999999999989,459.6,-296.8,-172.2,572.8603669307207,460,-300,-163
72,1,toyota,tercel,0.0,0,0.0,0.0,14:49.9,4.608687448721186,-4.600000000000024,-0.19999999999998866,0.19999999999998866,459.6,-296.8,-172.2,569.9280656363574,455,-297,-172
73,1,toyota,tercel,0.0,0,0.0,0.0,14:50.3,4.498888751680794,-1.6000000000000227,-4.199999999999989,0.19999999999998866,459.6,-296.8,-172.2,574.4118731363411,458,-301,-172
74,1,toyota,tercel,0.0,0,0.0,0.0,14:50.7,7.0028565600046155,2.3999999999999773,-2.1999999999999886,6.199999999999988,459.6,-296.8,-172.2,574.8051843885893,462,-299,-166
75,1,toyota,tercel,0.0,0,0.0,0.0,14:51.2,5.885575587824861,-2.6000000000000227,-3.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,571.9029637971812,457,-300,-168
76,1,toyota,tercel,0.0,0,0.0,0.0,14:51.6,4.586937976471903,-3.6000000000000227,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.3748771565713,456,-299,-174
77,1,toyota,tercel,0.0,0,0.0,0.0,14:52.0,2.7276363393971543,1.3999999999999773,-2.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,576.0651004877834,461,-299,-173
78,1,toyota,tercel,0.0,0,0.0,0.0,14:52.4,8.604649905719564,1.3999999999999773,-2.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,573.4265428108469,461,-299,-164
79,1,toyota,tercel,0.0,0,0.0,0.0,14:52.8,5.607138307550486,-4.600000000000024,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,571.4971565983509,455,-300,-172
80,1,toyota,tercel,0.0,0,0.0,0.0,14:53.3,4.498888751680794,-1.6000000000000227,-4.199999999999989,0.19999999999998866,459.6,-296.8,-172.2,574.4118731363411,458,-301,-172
81,1,toyota,tercel,0.0,0,0.0,0.0,14:53.7,7.378346698278666,2.3999999999999773,-3.1999999999999886,6.199999999999988,459.6,-296.8,-172.2,575.3259945457012,462,-300,-166
82,1,toyota,tercel,0.0,0,0.0,0.0,14:54.1,8.487638069569169,-1.6000000000000227,-4.199999999999989,7.199999999999988,459.6,-296.8,-172.2,572.3547850765292,458,-301,-165
83,1,toyota,tercel,0.0,0,0.0,0.0,14:54.5,5.063595560468881,-3.6000000000000227,-2.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,572.6796661310755,456,-299,-175
84,1,toyota,tercel,0.0,0,0.0,0.0,14:55.0,3.4985711369071604,1.3999999999999773,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,576.2855195126805,461,-300,-172
85,1,toyota,tercel,0.0,0,0.0,0.0,14:55.4,11.038115781237288,0.3999999999999773,-4.199999999999989,10.199999999999989,459.6,-296.8,-172.2,573.1012127015613,460,-301,-162
86,1,toyota,tercel,0.0,0,0.0,0.0,14:55.8,5.063595560468881,-3.6000000000000227,-2.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,572.6796661310755,456,-299,-175
87,1,toyota,tercel,0.0,0,0.0,0.0,14:56.2,4.409081537009737,-2.6000000000000227,-2.1999999999999886,-2.800000000000012,459.6,-296.8,-172.2,573.4762418792952,457,-299,-175
88,1,toyota,tercel,0.0,0,0.0,0.0,14:56.6,7.863841300534978,2.3999999999999773,-4.199999999999989,6.199999999999988,459.6,-296.8,-172.2,575.8480702407538,462,-301,-166
89,1,toyota,tercel,0.0,0,0.0,0.0,14:57.1,6.216108107168018,-2.6000000000000227,-2.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,571.0858079133118,457,-299,-167
90,1,toyota,tercel,0.0,0,0.0,0.0,14:57.5,4.758150901348135,-3.6000000000000227,-2.1999999999999886,2.1999999999999886,459.6,-296.8,-172.2,571.1716029355803,456,-299,-170
91,1,toyota,tercel,0.0,0,0.0,0.0,14:57.9,2.199999999999973,1.3999999999999773,-1.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,574.9486933631557,461,-298,-171
92,1,toyota,tercel,0.0,0,0.0,0.0,14:58.3,8.639444426582061,-1.6000000000000227,-2.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,571.0175128662868,458,-299,-164
93,1,toyota,tercel,0.0,0,0.0,0.0,14:58.7,6.280127387243053,-5.600000000000024,-2.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,570.7827958164121,454,-299,-174
94,1,toyota,tercel,0.0,0,0.0,0.0,14:59.2,3.3526109228480383,-0.6000000000000227,-3.1999999999999886,-0.8000000000000114,459.6,-296.8,-172.2,574.9869563737948,459,-300,-173
95,1,toyota,tercel,0.0,0,0.0,0.0,14:59.6,8.912911982062859,1.3999999999999773,-3.1999999999999886,8.199999999999989,459.6,-296.8,-172.2,573.9486039707738,461,-300,-164
96,1,toyota,tercel,0.0,0,0.0,0.0,15:00.0,6.606057825965504,-4.600000000000024,-4.199999999999989,2.1999999999999886,459.6,-296.8,-172.2,571.4245357000345,455,-301,-170
97,1,toyota,tercel,0.0,0,0.0,0.0,15:00.4,5.88557558782488,-4.600000000000024,-3.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,572.1022635858034,455,-300,-174
98,1,toyota,tercel,0.0,0,0.0,0.0,15:00.9,4.943682837723289,1.3999999999999773,-2.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,574.5833272903069,461,-299,-168
99,1,toyota,tercel,0.0,0,0.0,0.0,15:01.3,7.552483035399669,-0.6000000000000227,-2.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,572.1075073795134,459,-299,-165
100,1,toyota,tercel,0.0,0,0.0,0.0,15:01.7,6.452906321960684,-5.600000000000024,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,570.701322935211,454,-300,-172
101,1,toyota,tercel,0.0,0,0.0,0.0,15:02.1,3.583294573433783,-1.6000000000000227,-3.1999999999999886,0.19999999999998866,459.6,-296.8,-172.2,573.8884909109087,458,-300,-172
102,1,toyota,tercel,0.0,0,0.0,0.0,15:02.5,8.23650411278958,2.3999999999999773,-3.1999999999999886,7.199999999999988,459.6,-296.8,-172.2,575.0382595966985,462,-300,-165
103,1,toyota,tercel,0.0,0,0.0,0.0,15:03.0,7.088018058667737,-3.6000000000000227,-3.1999999999999886,5.199999999999988,459.6,-296.8,-172.2,570.8108268069202,456,-300,-167
104,1,toyota,tercel,0.0,0,0.0,0.0,15:03.4,5.083306010855557,-4.600000000000024,-1.1999999999999886,-1.8000000000000114,459.6,-296.8,-172.2,571.0560392816103,455,-298,-174
105,1,toyota,tercel,0.0,0,0.0,0.0,15:03.8,4.758150901348111,0.3999999999999773,-2.1999999999999886,4.199999999999989,459.6,-296.8,-172.2,573.7813172280883,460,-299,-168
106,1,toyota,tercel,0.0,0,0.0,0.0,15:04.2,8.487638069569169,-1.6000000000000227,-4.199999999999989,7.199999999999988,459.6,-296.8,-172.2,572.3547850765292,458,-301,-165
107,1,toyota,tercel,0.0,0,0.0,0.0,15:04.6,8.002499609497033,-6.600000000000023,-3.1999999999999886,3.1999999999999886,459.6,-296.8,-172.2,569.0079085566388,453,-300,-169
108,1,toyota,tercel,0.0,0,0.0,0.0,15:05.1,2.332380757938124,-1.6000000000000227,-1.1999999999999886,1.1999999999999886,459.6,-296.8,-172.2,572.5460680154916,458,-298,-171
109,1,toyota,tercel,0.0,0,0.0,0.0,15:05.5,11.560276813294733,-2.6000000000000227,-1.1999999999999886,11.199999999999989,459.6,-296.8,-172.2,568.8356528910613,457,-298,-161
110,1,toyota,tercel,0.0,0,0.0,0.0,15:05.9,14.207040508142445,-11.600000000000026,-0.19999999999998866,8.199999999999989,459.6,-296.8,-172.2,561.9688603472616,448,-297,-164
111,1,toyota,tercel,0.0,0,0.0,0.0,15:06.3,21.56478611069447,-20.600000000000023,4.800000000000012,4.199999999999989,459.6,-296.8,-172.2,553.3615454655302,439,-292,-168
112,1,toyota,tercel,0.0,0,0.0,0.0,15:06.8,51.80193046595853,-44.600000000000016,21.800000000000008,-14.800000000000011,459.6,-296.8,-172.2,531.8072959258833,415,-275,-187
113,1,toyota,tercel,0.0,0,0.0,0.0,15:07.2,61.27511729894931,59.399999999999984,-12.199999999999989,-8.800000000000011,459.6,-296.8,-172.2,630.5576896684395,519,-309,-181
114,1,toyota,tercel,0.0,0,0.0,0.0,15:07.6,74.28754942788191,27.399999999999977,-45.19999999999999,52.19999999999999,459.6,-296.8,-172.2,607.0691888079973,487,-342,-120
115,1,toyota,tercel,0.0,0,0.0,0.0,15:08.0,84.07044665041337,8.399999999999977,72.80000000000003,41.19999999999999,459.6,-296.8,-172.2,535.1270877090786,468,-224,-131
116,1,toyota,tercel,165.04090402079115,2,0.0,0.0,15:08.4,88.72789865651052,10.399999999999975,76.80000000000003,43.19999999999999,459.6,-296.8,-172.2,534.7345135672467,470,-220,-129
117,1,toyota,tercel,165.04090402079115,2,0.0,0.0,15:08.9,89.12822224189148,-5.600000000000024,80.80000000000003,37.19999999999999,459.6,-296.8,-172.2,520.5737219645264,454,-216,-135
118,1,toyota,tercel,165.04090402079115,2,0.0,0.0,15:09.3,105.09919124332023,-18.600000000000023,99.8,27.199999999999992,459.6,-296.8,-172.2,504.29653974620925,441,-197,-145
119,1,toyota,tercel,165.04090402079115,2,0.0,0.0,15:09.7,120.41029856287213,-28.600000000000023,116.8,6.199999999999988,459.6,-296.8,-172.2,495.6984970725652,431,-180,-166
120,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:10.1,126.6382248770094,-32.600000000000016,121.8,-11.800000000000011,459.6,-296.8,-172.2,496.7997584540476,427,-175,-184
121,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:10.6,128.86908085339942,-31.600000000000023,124.8,-5.800000000000012,459.6,-296.8,-172.2,494.42087334577616,428,-172,-178
122,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:11.0,132.79849396736398,-16.600000000000026,126.8,-35.80000000000001,459.6,-296.8,-172.2,518.0859002134684,443,-170,-208
123,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:11.4,130.8397493118968,-9.600000000000025,126.8,-30.800000000000008,459.6,-296.8,-172.2,522.1197180723976,450,-170,-203
124,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:11.8,129.48683330748344,-16.600000000000026,125.8,-25.800000000000008,459.6,-296.8,-172.2,514.4842077265347,443,-171,-198
125,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:12.3,132.3851955469342,-18.600000000000023,125.8,-36.80000000000001,459.6,-296.8,-172.2,517.1102396974943,441,-171,-209
126,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:12.7,129.8693189325331,-10.600000000000025,121.8,-43.80000000000001,459.6,-296.8,-172.2,528.092794876052,449,-175,-216
127,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:13.1,130.9573976528245,-12.600000000000026,123.8,-40.80000000000001,459.6,-296.8,-172.2,524.5064346602433,447,-173,-213
128,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:13.5,131.64209053338527,-14.600000000000026,118.8,-54.80000000000001,459.6,-296.8,-172.2,530.3187720607295,445,-178,-227
129,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:13.9,130.76712124995336,-9.600000000000025,118.8,-53.80000000000001,459.6,-296.8,-172.2,534.0973693999998,450,-178,-226
130,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:14.4,129.152777747906,-6.600000000000023,119.8,-47.80000000000001,459.6,-296.8,-172.2,533.7958411228024,453,-177,-220
131,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:14.8,128.23119745210212,-13.600000000000026,117.8,-48.80000000000001,459.6,-296.8,-172.2,528.959355716486,446,-179,-221
132,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:15.2,131.85537531704958,-12.600000000000026,118.8,-55.80000000000001,459.6,-296.8,-172.2,532.4255816543754,447,-178,-228
133,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:15.6,128.22573844591423,-6.600000000000023,118.8,-47.80000000000001,459.6,-296.8,-172.2,534.1282617499284,453,-178,-220
134,1,toyota,tercel,82.52045201039559,1,0.0,0.0,15:16.0,128.86908085339942,-10.600000000000025,118.8,-48.80000000000001,459.6,-296.8,-172.2,531.1553445085533,449,-178,-221
